humidity	longitude	latitude	date
75.8	156.2	2.08	980211
83.1	-179.88	8.01	931213
73.7	-170.03	-8.01	941112
72.9	-109.93	4.98	960904
77.7	-125.05	1.97	970609
83.6	-125.02	8.03	950331
82.0	165.01	8.0	921029
82.5	147.05	4.95	970225
94.1	-109.96	5.02	940307
78.1	147.02	1.97	910501
79.0	-140.24	9.01	940810
84.2	-125.02	-7.97	961018
75.0	-170.04	8.0	930316
87.9	-140.0	-1.97	930212
84.4	-124.9	-5.03	930404
73.8	147.05	4.95	960728
85.4	-155.02	0.01	930509
83.8	-140.03	2.0	950805
77.3	-170.05	1.98	951001
81.7	-154.99	-5.0	980325
86.4	-109.96	5.03	961209
85.3	-170.04	-8.01	950422
87.8	-109.99	-2.01	940327
77.0	-179.99	-7.98	941126
79.2	-139.96	-2.01	961111
82.9	-179.89	-4.97	940501
89.4	-110.11	2.04	940213
77.0	147.02	4.99	950220
83.8	-124.88	5.14	980509
87.4	-95.09	-8.02	951008
74.6	-154.99	-2.02	911003
88.7	-124.39	0.01	930803
84.5	155.98	0.01	920328
77.1	164.99	2.0	960712
85.9	-170.02	-7.98	980409
82.2	-154.99	7.95	941229
83.7	-125.07	1.98	961204
74.0	-179.89	0.01	960526
81.8	165.06	7.98	980127
84.2	-124.98	-4.97	950709
79.9	-179.91	-4.97	940426
82.8	-155.03	2.01	920416
78.6	-170.05	1.99	950725
95.0	-95.01	-2.0	961106
79.6	-170.03	8.02	960428
87.1	-170.01	-2.16	980529
86.3	147.03	4.96	930527
81.3	156.01	2.0	931226
70.7	-155.03	2.01	920627
74.3	-179.95	-4.99	950807
86.1	-170.03	1.96	940319
80.2	-169.99	-4.99	960808
75.9	164.38	-1.94	940706
81.1	-170.0	-2.19	961205
81.3	-139.97	-4.97	920803
76.8	165.0	0.01	970620
80.5	155.89	-1.99	930221
85.2	156.01	5.0	931015
83.1	-154.97	0.0	951230
79.3	-124.9	-5.04	930612
78.9	-95.01	1.99	980211
81.2	156.02	8.02	950627
76.2	-179.99	-2.0	970204
86.3	-110.11	2.03	950109
91.2	-124.88	-2.04	980525
81.3	147.07	1.93	921120
77.0	-139.92	-4.98	940909
82.9	-109.96	5.07	941125
83.3	-154.96	-4.99	950814
73.7	156.18	0.01	951012
80.0	-94.95	8.05	960425
77.6	164.42	-1.92	971028
81.6	-179.91	4.99	940101
79.6	-179.88	8.0	941025
89.2	-109.98	5.03	940312
76.2	-170.03	-2.17	940618
86.7	-124.93	5.11	911219
69.4	-139.96	-2.02	970728
71.9	-170.0	-2.17	940812
93.0	-124.98	5.06	931231
80.1	160.56	-0.02	930424
85.9	156.01	4.99	930402
78.4	-170.02	-5.0	950316
77.3	-155.08	2.01	931120
82.3	-154.98	0.0	960714
79.2	-170.0	8.0	950919
80.9	137.02	4.98	930627
81.0	-154.99	7.97	961012
85.2	-170.04	8.01	971123
78.0	-154.98	-2.0	970601
73.9	-155.0	-5.0	961030
81.9	156.06	4.99	940730
80.0	165.07	7.98	980102
82.4	-179.89	4.99	940426
79.8	-170.0	-4.99	961129
82.3	147.01	4.99	940925
86.6	-94.98	-1.99	931205
75.6	-139.91	-4.99	970206
77.1	-110.02	-4.99	970622
82.9	-170.04	-7.98	980414
82.6	-179.92	5.0	960201
78.0	-140.01	0.0	961128
70.2	-179.84	-7.97	960307
80.5	-139.97	-5.01	910402
77.6	-170.02	-5.0	950807
86.0	-154.96	-4.99	950128
80.5	-154.99	-5.0	920211
85.1	-94.97	-2.0	940225
78.7	-139.99	0.04	940522
78.1	-140.07	-2.03	900102
81.0	-179.88	0.07	980126
80.3	-169.93	4.98	950729
90.1	-94.99	1.98	950905
80.3	-139.91	-5.01	950504
75.7	-125.02	-7.98	950914
79.6	-94.97	5.01	970323
85.7	-179.94	-4.98	950111
70.3	156.06	4.99	960904
81.8	-154.95	1.98	970712
84.8	-170.03	-8.01	931107
80.2	165.07	7.99	980125
80.1	147.02	1.98	910612
81.8	-179.83	2.0	941207
78.9	-154.99	-5.0	960824
89.8	-124.98	-4.95	950406
77.0	-154.99	-4.98	970619
76.5	155.99	-2.0	961112
75.4	147.01	4.97	971129
88.6	-140.32	8.97	970921
82.8	165.0	8.0	930315
73.0	156.0	4.99	930103
81.8	-179.9	8.01	931216
76.2	-94.98	0.12	980307
81.1	-170.0	1.96	940520
86.9	-124.97	-2.0	960813
72.7	-139.95	-2.01	970619
86.4	-110.73	2.0	970209
71.1	-170.03	-0.03	961124
79.6	-170.03	-0.03	940628
76.2	-154.89	5.01	911006
81.6	165.0	5.04	921002
77.2	-170.06	8.01	980602
81.3	-139.97	-5.01	910404
86.7	-109.98	5.01	940531
77.0	-169.95	4.97	971030
84.2	-169.94	4.98	971109
86.8	-169.96	5.0	950411
87.2	165.02	8.03	951208
85.5	-125.04	1.92	920129
91.5	-124.9	-2.01	940821
84.6	-94.97	-2.0	931214
77.7	-109.99	-4.97	930725
72.0	-155.01	-1.98	940424
85.5	-170.04	-0.04	921218
84.9	-154.99	7.95	970912
76.2	-154.98	0.03	910917
81.1	-125.01	8.03	971011
81.0	-139.92	-5.01	980122
78.0	-170.02	7.99	950201
83.7	-139.91	-4.99	940219
81.6	137.01	4.98	930519
84.2	-110.14	8.05	950412
81.6	136.99	2.02	940530
84.9	-140.02	1.97	950115
78.9	-155.01	-1.98	960819
79.8	-154.98	-2.01	971214
80.6	-170.04	-0.03	950909
79.3	165.03	0.01	910609
78.4	-125.01	8.05	951028
73.4	-110.24	2.12	920912
85.0	156.02	2.01	940727
83.0	-140.0	2.0	950624
74.8	-170.01	-0.04	940804
83.0	155.99	8.0	971018
76.5	-125.01	-7.99	951227
90.3	-154.92	5.0	960221
86.6	-154.95	4.99	950126
73.0	-170.02	-2.19	930829
84.7	-140.02	2.02	950901
77.2	-94.97	5.01	970311
80.3	156.16	0.06	980430
86.3	165.0	5.04	940726
78.9	164.99	0.01	961121
83.4	-179.85	0.0	970729
75.5	147.02	2.0	951207
82.8	157.51	-0.01	930906
78.0	-170.02	8.03	960213
83.8	-140.05	0.01	910725
82.4	-170.06	-8.01	960919
91.0	-94.9	5.09	960906
78.1	-170.01	-4.98	940416
79.2	155.96	-1.91	980120
89.8	156.01	-1.98	931203
80.5	-154.97	0.03	911208
77.8	165.03	0.0	940919
80.5	-139.84	4.91	970108
75.2	-154.98	-4.98	940212
79.2	-110.0	-5.0	940924
79.9	-95.09	-5.01	961119
78.9	-154.88	5.0	910816
81.2	-110.1	2.03	931108
85.8	-179.82	0.04	971217
86.8	-94.9	5.09	970120
80.8	-95.09	-5.02	950323
78.4	-155.01	7.95	950322
88.0	-124.4	-0.25	950409
91.6	-124.4	-0.25	950420
77.1	156.04	0.01	920508
75.0	-154.98	-2.02	910730
82.8	165.01	0.0	970818
82.5	-139.93	-4.99	940218
85.2	-139.96	-2.02	980303
84.3	-179.95	-4.98	950303
85.3	156.06	5.0	960203
82.8	-139.91	-5.01	960705
82.0	-124.91	-5.03	921107
84.7	-179.87	5.0	970413
73.1	-154.94	5.0	950910
89.5	147.03	4.97	930818
80.9	-125.08	1.96	950227
86.1	-124.4	-0.24	950531
71.7	-170.04	-2.16	940902
81.2	-170.02	-4.99	960519
72.0	-140.01	2.0	941017
79.7	-170.03	-0.02	930221
79.1	-154.93	4.99	980208
88.5	-179.87	0.07	980421
85.9	164.99	2.05	931026
76.5	-139.94	0.02	971001
84.1	-139.96	-1.99	950812
72.8	-140.0	0.03	931204
81.5	-109.92	-8.06	961202
76.0	164.4	-1.95	951224
80.6	-140.24	9.0	950907
77.3	-140.01	5.01	920729
83.6	-139.94	0.01	960901
76.6	-170.05	8.01	970609
82.4	-124.9	-5.04	921105
75.4	-109.93	-8.05	960506
81.6	147.02	4.97	930829
75.8	-140.06	2.0	920530
89.1	142.98	0.0	940304
72.8	-125.01	-7.97	980307
79.6	137.41	2.42	980601
78.1	-155.04	2.0	930201
81.2	-139.97	-5.01	910501
84.9	-109.97	5.02	931019
82.9	-139.84	4.92	970326
84.0	-95.07	-5.03	970425
81.6	-179.97	-7.99	941218
82.6	-95.09	-8.02	950714
78.5	160.56	-0.03	920716
86.9	-125.08	1.96	970314
75.2	147.03	2.0	951205
79.3	-109.99	-4.99	920323
83.6	165.07	8.0	970825
77.0	-124.96	-5.02	960803
73.3	165.03	0.0	940605
79.6	-139.99	0.04	930914
74.6	-179.79	2.02	971231
82.4	-155.02	0.0	941220
78.3	165.0	2.01	940803
81.2	-179.86	1.99	960212
87.3	-154.93	5.01	950104
80.1	-170.02	-0.03	930326
73.4	164.34	-1.92	961203
82.7	-154.94	5.0	950118
83.6	-109.98	-4.97	950505
80.7	-124.9	8.12	940628
77.0	-110.08	2.03	920617
69.4	-124.4	-0.19	970805
77.0	-154.95	-8.26	920428
82.8	-169.96	4.98	970712
79.7	-139.99	5.01	940731
80.0	-179.83	-7.97	960410
79.9	-140.01	5.03	931223
87.2	-155.01	0.01	930226
80.7	-154.96	-8.28	980204
76.2	-109.99	-4.97	930630
80.1	-140.0	0.04	930429
77.8	-169.95	4.97	970705
81.6	-154.99	7.97	980325
85.2	163.93	-4.72	930628
80.5	-140.0	-1.97	920920
78.8	156.16	0.0	970917
81.5	156.0	-5.0	960806
90.8	-155.0	8.01	950412
85.6	-179.95	-4.98	950225
81.7	-170.03	-8.05	941223
80.9	-154.95	5.0	950522
84.8	165.02	5.03	980415
76.8	-139.94	0.02	970906
81.5	-95.09	-8.03	960813
88.5	-124.87	5.13	970723
81.8	147.05	0.0	950207
83.0	-125.01	8.03	970918
83.7	165.03	1.98	970905
74.2	-154.9	5.01	930901
86.7	147.0	0.0	980603
70.9	165.01	0.01	970617
77.1	-110.77	1.99	970728
75.4	-154.93	5.0	960915
84.2	-94.85	5.38	960227
79.4	-169.93	1.99	970807
78.4	164.85	-8.04	970115
79.5	-110.15	8.06	960616
87.5	-139.85	4.89	960128
82.5	156.07	4.99	980513
93.0	-109.97	5.01	940520
78.3	-169.96	4.98	930714
78.5	156.0	-2.0	970301
74.5	165.07	8.04	940302
87.9	156.0	-1.97	930812
76.7	-125.01	-7.99	941225
86.5	-139.91	0.03	950917
83.9	165.02	8.02	960629
82.0	-110.0	-4.99	930117
83.9	-154.98	7.97	961208
81.3	-170.04	-2.16	960322
86.7	-94.96	-1.99	931223
78.3	-139.93	-4.98	931211
81.6	165.01	5.04	941006
74.7	-109.92	-8.05	950322
76.2	-124.9	-2.03	911225
95.1	-95.01	-1.99	950910
88.3	-124.9	-2.02	940721
67.8	-179.79	2.0	961114
78.4	-124.9	-4.99	940623
90.1	165.02	8.02	951213
72.9	-155.01	0.01	940917
88.8	-95.0	1.98	961228
90.5	-94.99	1.98	940828
83.2	-140.0	5.01	920724
77.2	-109.92	-8.05	950928
82.5	-139.94	-2.02	960902
80.1	-140.02	5.03	901201
81.3	-154.96	-5.02	930711
70.0	156.07	-2.01	971013
76.1	165.04	2.0	950224
81.5	-139.95	-2.0	950512
79.8	-155.01	-1.98	940529
80.2	-170.04	-0.02	960405
91.4	-140.27	8.98	910507
75.5	-170.03	1.99	950429
70.3	164.7	-2.0	920813
83.0	-179.97	-7.99	950930
78.9	-179.85	2.0	960515
86.2	-170.05	-0.02	980220
82.1	-110.01	-2.0	960923
87.0	-110.0	-4.98	970427
90.1	165.18	-4.98	941013
93.7	-94.92	-0.01	940709
82.9	-124.9	-2.03	930914
73.8	-154.95	-8.26	930204
69.3	-154.96	-8.29	951228
91.2	-95.26	0.04	941031
85.4	-155.01	0.01	921006
77.6	-124.99	-8.01	940507
88.9	-170.04	-8.01	950320
79.0	-140.25	9.0	930827
89.6	-109.99	-2.03	961020
81.6	-109.98	-2.0	930324
83.5	-155.06	2.0	930524
81.3	156.0	5.0	930205
78.7	-139.91	-5.01	951008
86.2	-169.95	4.98	950921
69.7	156.0	-2.0	950909
77.3	-109.93	-8.06	980616
94.2	-94.96	8.05	960628
83.9	-154.96	-8.28	971224
79.1	-110.12	2.03	940810
88.0	137.43	2.43	980205
77.1	-140.01	1.99	950509
79.0	-109.97	-4.99	940503
79.6	-139.93	0.02	951019
89.2	-94.99	5.02	941015
82.2	-155.01	2.0	941229
87.9	-140.25	9.0	960214
78.5	-124.98	-8.01	940124
86.5	-169.98	-5.01	971119
74.5	165.0	0.0	970407
78.9	-124.98	-4.96	950725
85.6	-139.86	4.91	980405
80.8	-109.92	-0.01	960618
80.8	164.99	0.0	930813
88.1	-95.18	-4.95	980115
84.5	-110.87	2.08	980128
77.7	-139.97	-4.97	930105
77.5	-95.09	-8.03	960515
80.9	164.86	0.03	920722
84.7	-125.26	1.99	951124
82.1	-139.92	0.02	971225
84.5	-125.08	1.98	970321
84.2	142.97	0.0	930827
79.0	-109.97	5.02	930516
79.0	156.2	2.08	980322
77.8	164.98	0.0	960819
82.0	-110.25	2.13	920722
83.1	-125.09	1.96	940714
84.8	164.8	-4.93	940122
78.1	-170.02	-0.03	970616
75.9	-94.97	0.12	971128
76.9	-125.01	-7.99	950630
77.8	-179.9	-4.97	940215
85.5	-110.11	2.04	950517
79.9	-140.02	0.0	970203
93.6	-94.99	-0.03	960712
80.6	-140.0	1.98	950103
79.1	164.34	-1.95	961014
84.6	-124.98	-4.97	950901
88.3	-109.98	-4.97	950503
84.0	-125.0	8.03	960109
85.6	-124.93	-2.05	961102
82.0	-154.99	7.99	980218
73.9	-125.01	-7.98	960129
91.8	-124.92	-2.04	961014
79.5	-179.87	7.99	951014
80.1	137.02	4.98	930516
78.1	-155.02	-1.98	970124
89.8	-94.97	-1.99	940109
75.8	-154.95	-5.01	930218
83.6	-139.97	-2.02	971126
77.0	-109.93	-8.06	960831
77.0	165.0	5.04	940221
87.3	-169.99	-5.01	980416
74.0	-139.91	-4.99	970625
76.8	-95.12	-8.01	970515
87.5	156.01	2.02	940611
77.3	-155.01	2.0	940628
77.4	156.04	0.0	921109
91.9	-109.96	4.97	980617
77.3	156.0	2.0	940126
83.2	-154.99	-4.99	910809
82.8	-139.99	1.99	930607
84.8	-109.93	-0.01	960711
76.7	-139.86	4.91	980327
72.5	-109.95	4.99	960323
88.0	-110.11	2.04	960307
81.5	-154.99	-4.99	970406
82.8	-139.95	-2.0	940508
78.9	-170.01	-5.0	940419
96.8	-94.89	5.09	961217
78.9	-109.93	-8.05	951227
91.4	-110.04	-1.98	961226
80.5	155.65	-0.07	930512
80.9	164.99	2.06	930921
92.2	-125.06	1.97	980202
76.4	164.41	-1.92	980307
78.5	-95.17	-4.99	950719
81.5	-109.93	-8.05	960419
77.0	-154.95	-8.27	920408
79.3	-139.99	0.02	950122
81.5	-169.96	4.97	970713
77.3	-139.91	-5.01	980611
91.4	-140.24	9.0	941213
85.6	165.01	8.02	950611
92.2	-124.38	0.02	921113
87.6	-124.98	-8.01	931110
78.4	156.02	-5.01	970330
82.5	147.04	4.96	970325
73.8	-170.06	-0.01	960114
80.6	-139.93	0.02	980311
76.4	-94.96	5.01	970411
82.3	-140.26	9.0	951221
80.0	-170.01	8.02	960126
81.9	-139.93	0.02	970624
87.8	-154.98	7.97	960913
86.1	-140.25	9.01	940831
72.8	165.17	-4.99	951217
88.7	-155.02	2.01	920412
85.5	-154.99	0.03	920320
87.5	-169.95	4.99	930422
81.6	-139.95	-2.02	970226
81.6	-110.08	2.03	911205
86.3	-109.97	5.01	970609
73.4	-170.04	-0.02	960104
83.6	-124.86	5.14	971106
84.8	-170.02	-0.03	930329
83.6	165.0	8.0	921127
84.6	-179.79	2.03	971214
85.9	157.51	0.0	930614
83.6	164.33	-1.93	961019
77.1	-139.95	-2.02	970307
73.7	156.15	0.02	951016
79.8	-154.98	-2.0	971020
84.3	156.0	0.0	920305
85.9	-154.9	4.99	930312
80.8	-170.01	-7.98	980216
77.8	-140.0	0.03	950209
85.9	165.0	5.05	930821
74.0	165.16	-4.98	960106
83.3	-154.99	7.94	970204
74.3	-155.01	-5.01	960927
83.3	-179.89	-4.97	930605
78.8	-124.87	5.14	980505
79.0	165.08	8.0	970730
80.1	137.02	2.02	920813
74.6	-154.99	-2.02	920730
84.8	164.2	-4.7	931007
75.7	-155.08	2.01	931117
78.3	136.98	5.0	960305
77.4	-155.02	-1.97	940327
89.7	-124.4	-0.25	950413
83.6	-95.03	2.05	930209
76.6	156.01	-5.01	940306
79.3	-154.98	-2.0	980504
79.5	-169.94	4.99	950903
77.8	165.03	0.0	941008
81.1	-109.92	-8.06	970124
80.1	-179.9	0.02	960426
90.2	-109.98	-2.0	921120
89.4	-109.96	5.04	970207
86.7	-125.01	8.03	970218
76.5	-170.01	7.98	941022
81.4	-169.98	4.97	980412
84.6	-95.11	-8.02	950528
82.4	164.99	5.05	930516
88.2	-109.99	-4.98	980411
78.1	-179.87	0.03	941105
79.2	155.99	8.0	970513
80.9	-169.99	-5.01	931013
83.8	-154.95	5.01	950504
77.1	-139.98	0.03	931005
77.0	-154.94	5.05	951118
76.2	-154.95	-8.27	920517
72.7	-139.93	0.03	970925
82.9	-125.02	8.03	950420
87.2	-124.88	5.13	970621
87.5	-170.02	-2.16	971219
84.0	-124.34	-0.21	911024
83.0	-170.04	-2.19	940216
80.0	-170.01	-5.0	960510
88.7	-140.26	9.0	960504
77.9	156.01	8.0	970325
76.2	156.16	0.0	970608
77.3	-124.33	-0.19	910620
81.1	-179.97	-8.0	950614
82.1	-140.36	2.06	951011
76.1	-170.01	2.0	941124
82.8	157.5	0.0	930523
82.6	155.99	8.0	970717
87.6	-125.28	1.98	960129
76.1	-139.92	0.02	971125
76.0	-170.02	-4.99	950118
82.8	-170.04	-0.02	970715
77.0	-154.96	-8.27	930211
78.5	-140.25	8.98	910520
83.2	-170.05	-0.01	930308
80.5	155.82	-0.17	930513
79.8	156.02	0.0	930718
88.6	-109.99	0.0	940112
81.4	165.02	2.0	950915
77.0	164.98	0.0	961010
79.7	164.4	-1.95	960706
80.9	164.39	-1.94	940918
81.0	165.0	0.0	941221
83.6	164.99	2.06	930418
81.8	165.18	-4.98	940605
81.6	-170.02	8.01	930829
70.6	-169.94	4.98	971018
88.5	-140.24	8.99	940903
81.4	-154.96	1.98	970411
78.7	-169.94	4.97	970928
84.8	-124.9	-2.03	930216
78.7	156.05	5.0	950212
86.8	165.18	-4.99	950202
88.3	-170.01	8.0	950218
82.0	-124.41	0.05	920501
81.6	137.43	2.43	970911
85.8	-140.03	0.0	970228
78.1	-179.91	0.01	960227
78.3	-179.99	-2.01	970505
83.7	156.06	5.0	960710
74.7	-110.16	8.04	980330
84.2	-139.95	-2.0	951223
69.8	-179.88	7.99	950303
82.8	164.97	8.06	910121
81.8	-170.02	1.98	961128
74.1	156.13	0.0	951130
71.5	165.0	1.96	901101
78.5	-155.02	-1.98	940929
87.4	-95.19	-4.99	950912
85.9	164.69	-2.01	920409
85.9	-95.3	-1.87	970908
86.7	164.98	-7.99	910902
76.2	-154.96	-8.26	930207
82.5	-109.99	-1.98	971115
80.9	-154.91	4.98	921114
77.6	-110.12	2.04	940630
81.6	-140.03	5.05	901230
75.3	-155.03	2.0	950611
78.8	-140.03	1.96	940829
79.9	-124.9	-2.03	980111
86.1	-109.97	-0.03	930621
76.8	164.35	-1.93	970606
79.8	-170.03	-0.02	950901
94.1	164.97	-7.98	930922
78.5	157.49	-0.01	930109
89.2	-94.99	-1.96	980531
75.3	-179.88	0.03	940721
80.1	-154.99	-2.01	920605
80.8	-179.8	2.02	980412
82.4	137.02	2.03	921228
83.0	-110.03	-4.98	970315
92.2	-170.0	4.99	920318
89.0	-124.95	-2.01	960605
86.6	-110.04	-1.98	970110
89.5	-140.01	5.02	940504
71.9	-125.01	-7.96	980219
82.0	-179.87	0.04	950726
84.7	-154.61	2.0	970429
75.5	-124.99	-7.98	940927
76.2	-125.01	-7.97	980511
79.5	-155.02	2.0	950626
95.6	-109.99	-2.0	950826
83.0	-109.96	-0.02	930519
80.3	-170.04	8.0	970828
84.0	-124.99	8.03	951115
86.2	142.97	0.0	931118
81.9	-140.25	9.0	960102
87.2	-124.88	-2.09	950116
71.7	-155.0	-8.27	941028
88.6	-96.09	-0.29	960312
85.3	-110.77	2.0	970823
90.8	-94.99	-0.02	960704
73.2	-139.91	-4.99	961230
80.1	156.02	-5.0	930329
76.6	-154.99	-2.02	911104
85.1	-155.01	0.02	950315
76.6	-154.99	-4.98	970212
82.1	-109.94	4.98	960419
79.8	-139.85	4.91	960720
80.6	-154.99	-2.0	980206
76.5	-170.02	1.96	930809
71.1	-154.95	-5.01	930117
86.7	-110.15	8.05	940519
85.0	-124.92	8.12	950123
78.9	-139.05	-1.42	911222
83.8	-139.97	-1.99	960330
85.9	165.0	8.0	920826
75.6	-179.83	7.99	970718
77.0	-179.88	-4.97	940530
89.8	-94.95	8.05	951009
84.3	-125.04	1.97	941202
86.6	-94.95	5.03	980224
80.9	-125.0	8.03	970105
79.6	164.84	-8.04	961027
81.5	-109.98	5.02	970324
80.2	-155.1	2.01	940320
82.3	-125.08	1.96	950704
96.6	-96.05	-0.31	960414
82.7	-95.35	2.07	960321
71.9	164.19	-4.67	930817
95.3	-94.92	-0.01	940801
79.8	-179.97	-5.03	970628
85.2	-124.98	5.06	931120
81.3	-94.95	5.04	950228
84.0	-109.98	-5.0	920420
85.5	-170.03	-2.17	970320
84.1	-154.95	5.01	941125
78.3	-140.02	0.01	961108
86.7	-140.26	8.99	921031
78.9	-95.08	-8.03	960523
83.7	-170.03	8.02	970122
83.6	-110.07	2.03	920518
95.2	-95.15	0.03	961111
78.5	165.07	8.04	940804
78.3	165.07	8.04	940903
75.1	-109.93	-8.05	950427
75.0	155.94	-1.99	980307
81.3	-154.9	5.0	930515
89.9	-154.93	4.99	960420
79.1	-179.99	-2.01	970102
72.0	-154.96	5.01	950930
83.3	165.07	8.04	930806
80.9	146.99	1.97	920726
85.1	-139.97	2.0	950414
85.5	-170.03	-8.01	930706
80.1	-154.99	-5.0	920617
81.5	-179.88	4.99	961205
82.1	-170.03	-0.05	931014
80.9	164.98	8.07	901122
81.9	-94.9	5.02	980205
78.8	165.07	8.05	931024
83.5	-170.02	7.99	940904
83.4	-179.9	0.01	960330
86.1	-154.99	7.97	960606
78.6	165.02	8.02	950725
81.0	-125.09	1.97	961127
80.5	-179.9	0.0	960313
72.7	-179.87	5.0	931210
83.7	147.04	4.95	970217
69.5	-140.26	9.0	920824
81.3	156.01	2.0	930901
79.4	156.22	2.08	971124
76.4	164.41	-1.92	980330
94.3	146.99	0.01	970409
81.4	-110.12	2.03	930921
74.6	-154.9	5.01	921203
88.5	-110.11	2.04	931210
82.4	164.37	-1.96	930328
90.4	-125.08	1.97	950328
83.4	-154.94	5.01	950111
80.3	-179.99	-2.01	971107
77.4	-139.97	-2.01	971022
81.3	-170.02	-0.03	920719
80.0	-140.0	5.02	931115
92.2	-94.97	-0.02	970217
79.4	-95.09	-8.02	950618
81.0	-139.93	0.02	960720
75.7	-125.06	1.97	970802
86.3	-125.01	7.98	930606
80.1	-179.85	2.0	930908
77.1	147.03	4.98	980204
74.6	-179.84	2.0	950220
85.6	165.02	2.0	971219
82.0	156.02	-4.99	921022
89.2	-109.98	0.01	961017
90.6	-94.85	5.38	951227
83.2	164.99	5.05	921027
81.6	-140.03	5.04	910209
88.3	156.0	-1.98	940123
79.6	156.02	0.01	930317
79.6	-124.94	5.24	930828
75.4	-125.01	-7.97	971117
87.9	-139.99	-1.97	930503
85.4	165.04	0.0	910422
67.5	-180.0	-2.0	970918
81.0	-179.84	-7.98	970612
78.1	-179.9	-1.99	950416
86.5	-170.04	-8.01	950317
77.3	-155.07	2.0	931209
80.6	156.03	8.08	980331
78.9	160.54	-0.02	930105
86.3	156.16	0.06	980326
80.4	164.99	0.0	930330
76.3	-154.95	5.0	950728
81.1	-155.01	-8.28	930621
91.0	-139.99	-1.98	930317
84.2	-110.14	8.05	950906
76.8	-179.89	-1.99	940926
80.8	-169.95	1.99	961201
89.0	-96.09	-0.3	951020
85.6	-94.89	5.09	960803
70.6	156.0	-1.99	960913
76.9	156.0	-4.99	970729
88.6	-154.98	7.96	970106
75.0	-140.33	8.96	980118
85.4	-109.99	-2.0	950120
52.0	-124.97	-8.01	931007
80.9	-124.87	-5.04	920807
80.5	-170.03	-8.01	950222
90.8	-94.97	-2.0	940331
74.6	-109.93	-8.02	930611
76.1	-95.08	-5.01	961111
86.6	156.01	2.02	950202
81.5	147.01	4.99	940920
79.7	-110.01	-2.0	960731
88.7	-125.06	1.97	950110
78.0	-95.36	2.07	960519
81.2	-155.03	2.0	950722
79.3	-179.94	-8.01	940801
85.0	165.03	2.0	950529
84.4	-170.02	1.97	960509
84.4	137.02	4.97	930504
75.6	-170.03	1.96	931006
83.8	-125.0	2.0	911206
78.9	-169.98	-5.02	970720
80.6	-125.04	1.96	980419
77.4	-179.85	-1.95	940420
79.1	-139.92	0.01	971221
85.5	-95.0	7.95	941210
82.7	-170.02	1.96	960324
85.7	-95.07	-5.03	970323
71.1	-139.97	-4.98	921130
77.6	156.02	0.0	930711
81.1	-140.26	9.01	940402
91.0	-110.1	2.04	940226
86.7	-179.89	-4.97	930603
70.3	-170.05	-2.15	920829
74.8	-109.99	-4.97	930724
84.1	156.03	-4.99	941026
79.3	-154.99	-4.98	920330
73.8	-179.91	5.0	960318
81.6	146.99	1.97	920807
85.9	-179.89	5.0	940526
83.2	-124.87	-5.04	920530
70.4	137.41	2.43	951016
78.7	147.05	0.0	950202
82.9	-110.11	2.03	960514
84.8	-155.01	0.01	930609
79.2	156.04	0.0	921207
89.6	-94.87	8.14	960918
83.6	137.41	2.42	980605
85.9	-139.98	-1.98	930921
78.2	-169.96	4.98	940101
75.3	-125.02	-7.97	970628
81.7	165.07	8.04	930720
76.2	165.0	5.05	921113
83.1	164.99	2.01	941113
85.5	-154.89	5.0	911030
78.0	137.02	2.03	941114
75.4	-169.98	4.99	921116
83.9	-140.24	9.01	940829
83.2	-109.94	-0.07	970815
79.5	-124.96	-5.02	960704
91.0	-109.99	-2.01	920513
81.6	164.84	-8.04	970522
80.3	-154.95	-8.29	960416
82.6	156.01	7.99	970809
86.9	156.05	0.0	921219
90.0	-140.09	-2.04	900208
79.7	-140.03	5.03	901026
83.0	155.99	8.0	970912
85.5	-139.93	0.02	970515
87.1	156.17	0.06	980603
80.9	-125.01	8.03	970124
80.3	-125.07	1.95	941017
82.6	137.56	6.68	950112
77.0	-154.95	-8.26	921031
77.7	-169.96	5.0	940828
83.2	-155.02	-1.98	970208
79.7	-179.85	2.0	950627
80.7	-124.98	5.07	940819
75.8	156.05	4.99	931228
83.6	-139.98	1.99	930428
68.8	-154.9	4.99	931019
84.8	137.7	6.8	961209
81.5	-154.98	0.0	960605
76.5	-170.06	8.0	980306
85.6	-94.96	8.05	980414
84.9	155.99	-5.0	970621
86.3	-109.99	-2.0	930309
91.1	-109.97	5.02	940221
83.4	164.37	-1.94	941004
76.3	165.57	-0.14	921224
88.7	-124.35	0.03	940215
83.9	-125.01	-7.97	980403
83.2	164.33	-1.93	960828
79.4	-179.9	-1.99	940613
78.5	-170.02	-2.19	930816
70.1	-179.9	-5.03	970129
74.5	-109.94	4.98	960601
81.8	-154.93	2.06	960425
82.0	-169.96	4.99	930715
88.3	-110.0	-5.0	950216
84.7	-125.04	1.97	971222
69.0	-170.04	2.0	941013
82.2	164.99	5.03	960501
75.2	-139.96	-2.0	941227
82.1	164.39	-1.95	930705
73.8	-110.0	-4.99	910615
79.3	-154.96	0.03	911103
72.3	-170.04	-2.16	921030
78.2	-125.08	1.97	940626
80.1	-179.84	2.0	950207
82.0	-139.93	-4.98	940830
79.2	-139.94	-2.01	960721
76.6	-125.25	1.96	951020
82.8	-139.99	0.03	920715
74.4	-155.02	-1.98	940916
86.2	165.07	8.05	941215
85.9	164.38	-1.95	931222
69.5	156.12	0.0	960821
